ProductKey,CustomerKey,OrderDateKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,DiscountAmount,ProductStandardCost,SalesAmount,Profit,TaxAmt
378,19094,20200403,9,SO55605,1,2443.35,0,1554.9479,2443.35,888.4021,195.468
380,17280,20200403,9,SO55606,1,2443.35,0,1554.9479,2443.35,888.4021,195.468
479,17280,20200403,9,SO55606,1,8.99,0,3.3623,8.99,5.6277,0.7192
477,17280,20200403,9,SO55606,1,4.99,0,1.8663,4.99,3.1237,0.3992
491,17280,20200403,9,SO55606,1,53.99,0,41.5723,53.99,12.4177,4.3192
353,11977,20200403,9,SO55607,1,2319.99,0,1265.6195,2319.99,1054.3705,185.5992
485,11977,20200403,9,SO55607,1,21.98,0,8.2205,21.98,13.7595,1.7584
481,11977,20200403,9,SO55607,1,8.99,0,3.3623,8.99,5.6277,0.7192
564,24784,20200403,4,SO55608,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
225,24784,20200403,4,SO55608,1,8.99,0,6.9223,8.99,2.0677,0.7192
576,24349,20200403,4,SO55609,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
217,24349,20200403,4,SO55609,1,34.99,0,13.0863,34.99,21.9037,2.7992
388,19745,20200403,4,SO55610,1,1120.49,0,713.0798,1120.49,407.4102,89.6392
491,19745,20200403,4,SO55610,1,53.99,0,41.5723,53.99,12.4177,4.3192
604,29403,20200403,8,SO55611,1,539.99,0,343.6496,539.99,196.3404,43.1992
479,29403,20200403,8,SO55611,1,8.99,0,3.3623,8.99,5.6277,0.7192
477,29403,20200403,8,SO55611,1,4.99,0,1.8663,4.99,3.1237,0.3992
488,29403,20200403,8,SO55611,1,53.99,0,41.5723,53.99,12.4177,4.3192
225,29403,20200403,8,SO55611,1,8.99,0,6.9223,8.99,2.0677,0.7192
605,25760,20200403,10,SO55612,1,539.99,0,343.6496,539.99,196.3404,43.1992
538,25760,20200403,10,SO55612,1,21.49,0,8.0373,21.49,13.4527,1.7192
529,25760,20200403,10,SO55612,1,3.99,0,1.4923,3.99,2.4977,0.3192
480,25760,20200403,10,SO55612,1,2.29,0,0.8565,2.29,1.4335,0.1832
539,15577,20200404,9,SO55613,1,24.99,0,9.3463,24.99,15.6437,1.9992
231,15577,20200404,9,SO55613,1,49.99,0,38.4923,49.99,11.4977,3.9992
225,15577,20200404,9,SO55613,1,8.99,0,6.9223,8.99,2.0677,0.7192
538,19584,20200404,9,SO55614,1,21.49,0,8.0373,21.49,13.4527,1.7192
529,19584,20200404,9,SO55614,1,3.99,0,1.4923,3.99,2.4977,0.3192
480,19584,20200404,9,SO55614,1,2.29,0,0.8565,2.29,1.4335,0.1832
528,24906,20200404,9,SO55615,1,4.99,0,1.8663,4.99,3.1237,0.3992
485,24906,20200404,9,SO55615,1,21.98,0,8.2205,21.98,13.7595,1.7584
222,24906,20200404,9,SO55615,1,34.99,0,13.0863,34.99,21.9037,2.7992
528,24595,20200404,9,SO55616,1,4.99,0,1.8663,4.99,3.1237,0.3992
485,24595,20200404,9,SO55616,1,21.98,0,8.2205,21.98,13.7595,1.7584
222,24595,20200404,9,SO55616,1,34.99,0,13.0863,34.99,21.9037,2.7992
477,22914,20200404,9,SO55617,1,4.99,0,1.8663,4.99,3.1237,0.3992
487,22914,20200404,9,SO55617,1,54.99,0,20.5663,54.99,34.4237,4.3992
530,27970,20200404,9,SO55618,1,4.99,0,1.8663,4.99,3.1237,0.3992
467,27970,20200404,9,SO55618,1,24.49,0,9.1593,24.49,15.3307,1.9592
217,27970,20200404,9,SO55618,1,34.99,0,13.0863,34.99,21.9037,2.7992
476,26668,20200404,9,SO55619,1,69.99,0,26.1763,69.99,43.8137,5.5992
228,26668,20200404,9,SO55619,1,49.99,0,38.4923,49.99,11.4977,3.9992
530,28322,20200404,9,SO55620,1,4.99,0,1.8663,4.99,3.1237,0.3992
467,28322,20200404,9,SO55620,1,24.49,0,9.1593,24.49,15.3307,1.9592
217,13041,20200404,9,SO55621,1,34.99,0,13.0863,34.99,21.9037,2.7992
488,13041,20200404,9,SO55621,1,53.99,0,41.5723,53.99,12.4177,4.3192
491,19580,20200404,9,SO55622,1,53.99,0,41.5723,53.99,12.4177,4.3192
591,11241,20200404,7,SO55623,1,564.99,0,308.2179,564.99,256.7721,45.1992
528,11241,20200404,7,SO55623,1,4.99,0,1.8663,4.99,3.1237,0.3992
535,11241,20200404,7,SO55623,1,24.99,0,9.3463,24.99,15.6437,1.9992
214,11241,20200404,7,SO55623,1,34.99,0,13.0863,34.99,21.9037,2.7992
490,11241,20200404,7,SO55623,1,53.99,0,41.5723,53.99,12.4177,4.3192
467,11241,20200404,7,SO55623,1,24.49,0,9.1593,24.49,15.3307,1.9592
590,17982,20200404,7,SO55624,1,769.49,0,419.7784,769.49,349.7116,61.5592
478,17982,20200404,7,SO55624,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,17982,20200404,7,SO55624,1,4.99,0,1.8663,4.99,3.1237,0.3992
487,17982,20200404,7,SO55624,1,54.99,0,20.5663,54.99,34.4237,4.3992
530,11203,20200404,6,SO55625,1,4.99,0,1.8663,4.99,3.1237,0.3992
480,11203,20200404,6,SO55625,1,2.29,0,0.8565,2.29,1.4335,0.1832
529,11091,20200404,6,SO55626,1,3.99,0,1.4923,3.99,2.4977,0.3192
538,11091,20200404,6,SO55626,1,21.49,0,8.0373,21.49,13.4527,1.7192
480,11091,20200404,6,SO55626,1,2.29,0,0.8565,2.29,1.4335,0.1832
538,11506,20200404,6,SO55627,1,21.49,0,8.0373,21.49,13.4527,1.7192
540,24289,20200404,4,SO55628,1,32.60,0,12.1924,32.60,20.4076,2.608
528,24927,20200404,1,SO55629,1,4.99,0,1.8663,4.99,3.1237,0.3992
535,24927,20200404,1,SO55629,1,24.99,0,9.3463,24.99,15.6437,1.9992
480,24927,20200404,1,SO55629,1,2.29,0,0.8565,2.29,1.4335,0.1832
486,24927,20200404,1,SO55629,1,159.00,0,59.466,159.00,99.534,12.72
475,21233,20200404,4,SO55630,1,69.99,0,26.1763,69.99,43.8137,5.5992
237,21233,20200404,4,SO55630,1,49.99,0,38.4923,49.99,11.4977,3.9992
477,20505,20200404,4,SO55631,1,4.99,0,1.8663,4.99,3.1237,0.3992
478,20505,20200404,4,SO55631,1,9.99,0,3.7363,9.99,6.2537,0.7992
231,20505,20200404,4,SO55631,1,49.99,0,38.4923,49.99,11.4977,3.9992
476,20129,20200404,1,SO55632,1,69.99,0,26.1763,69.99,43.8137,5.5992
234,20129,20200404,1,SO55632,1,49.99,0,38.4923,49.99,11.4977,3.9992
474,15494,20200404,6,SO55633,1,69.99,0,26.1763,69.99,43.8137,5.5992
228,15494,20200404,6,SO55633,1,49.99,0,38.4923,49.99,11.4977,3.9992
475,18799,20200404,4,SO55634,1,69.99,0,26.1763,69.99,43.8137,5.5992
231,18799,20200404,4,SO55634,1,49.99,0,38.4923,49.99,11.4977,3.9992
528,15883,20200404,4,SO55635,1,4.99,0,1.8663,4.99,3.1237,0.3992
485,15883,20200404,4,SO55635,1,21.98,0,8.2205,21.98,13.7595,1.7584
489,15883,20200404,4,SO55635,1,53.99,0,41.5723,53.99,12.4177,4.3192
225,15883,20200404,4,SO55635,1,8.99,0,6.9223,8.99,2.0677,0.7192
528,15384,20200404,1,SO55636,1,4.99,0,1.8663,4.99,3.1237,0.3992
480,15384,20200404,1,SO55636,1,2.29,0,0.8565,2.29,1.4335,0.1832
528,17342,20200404,1,SO55637,1,4.99,0,1.8663,4.99,3.1237,0.3992
222,17342,20200404,1,SO55637,1,34.99,0,13.0863,34.99,21.9037,2.7992
528,23498,20200404,6,SO55638,1,4.99,0,1.8663,4.99,3.1237,0.3992
528,19645,20200404,6,SO55639,1,4.99,0,1.8663,4.99,3.1237,0.3992
217,19645,20200404,6,SO55639,1,34.99,0,13.0863,34.99,21.9037,2.7992
485,15260,20200404,4,SO55640,1,21.98,0,8.2205,21.98,13.7595,1.7584
478,15260,20200404,4,SO55640,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,15260,20200404,4,SO55640,1,4.99,0,1.8663,4.99,3.1237,0.3992
225,15260,20200404,4,SO55640,1,8.99,0,6.9223,8.99,2.0677,0.7192
535,16396,20200404,8,SO55641,1,24.99,0,9.3463,24.99,15.6437,1.9992
528,16396,20200404,8,SO55641,1,4.99,0,1.8663,4.99,3.1237,0.3992
480,16396,20200404,8,SO55641,1,2.29,0,0.8565,2.29,1.4335,0.1832
528,16459,20200404,10,SO55642,1,4.99,0,1.8663,4.99,3.1237,0.3992
222,16459,20200404,10,SO55642,1,34.99,0,13.0863,34.99,21.9037,2.7992
485,21471,20200404,6,SO55643,1,21.98,0,8.2205,21.98,13.7595,1.7584
478,21471,20200404,6,SO55643,1,9.99,0,3.7363,9.99,6.2537,0.7992
536,20868,20200404,10,SO55644,1,29.99,0,11.2163,29.99,18.7737,2.3992
528,20868,20200404,10,SO55644,1,4.99,0,1.8663,4.99,3.1237,0.3992
480,20868,20200404,10,SO55644,1,2.29,0,0.8565,2.29,1.4335,0.1832
488,11490,20200404,7,SO55645,1,53.99,0,41.5723,53.99,12.4177,4.3192
535,17704,20200404,8,SO55646,1,24.99,0,9.3463,24.99,15.6437,1.9992
528,17704,20200404,8,SO55646,1,4.99,0,1.8663,4.99,3.1237,0.3992
480,17704,20200404,8,SO55646,1,2.29,0,0.8565,2.29,1.4335,0.1832
529,19490,20200404,7,SO55647,1,3.99,0,1.4923,3.99,2.4977,0.3192
237,19490,20200404,7,SO55647,1,49.99,0,38.4923,49.99,11.4977,3.9992
481,19490,20200404,7,SO55647,1,8.99,0,3.3623,8.99,5.6277,0.7192
477,24703,20200404,10,SO55648,1,4.99,0,1.8663,4.99,3.1237,0.3992
536,21739,20200404,10,SO55649,1,29.99,0,11.2163,29.99,18.7737,2.3992
528,21739,20200404,10,SO55649,1,4.99,0,1.8663,4.99,3.1237,0.3992
480,21739,20200404,10,SO55649,1,2.29,0,0.8565,2.29,1.4335,0.1832
541,14184,20200404,10,SO55650,1,28.99,0,10.8423,28.99,18.1477,2.3192
530,14184,20200404,10,SO55650,1,4.99,0,1.8663,4.99,3.1237,0.3992
480,14184,20200404,10,SO55650,1,2.29,0,0.8565,2.29,1.4335,0.1832
541,14423,20200404,10,SO55651,1,28.99,0,10.8423,28.99,18.1477,2.3192
530,14423,20200404,10,SO55651,1,4.99,0,1.8663,4.99,3.1237,0.3992
479,14423,20200404,10,SO55651,1,8.99,0,3.3623,8.99,5.6277,0.7192
477,14423,20200404,10,SO55651,1,4.99,0,1.8663,4.99,3.1237,0.3992
217,14423,20200404,10,SO55651,1,34.99,0,13.0863,34.99,21.9037,2.7992
225,14423,20200404,10,SO55651,1,8.99,0,6.9223,8.99,2.0677,0.7192
530,18149,20200404,10,SO55652,1,4.99,0,1.8663,4.99,3.1237,0.3992
480,18149,20200404,10,SO55652,1,2.29,0,0.8565,2.29,1.4335,0.1832
484,18149,20200404,10,SO55652,1,7.95,0,2.9733,7.95,4.9767,0.636
530,25142,20200404,7,SO55653,1,4.99,0,1.8663,4.99,3.1237,0.3992
225,25142,20200404,7,SO55653,1,8.99,0,6.9223,8.99,2.0677,0.7192
530,17839,20200404,10,SO55654,1,4.99,0,1.8663,4.99,3.1237,0.3992
530,25476,20200404,7,SO55655,1,4.99,0,1.8663,4.99,3.1237,0.3992
485,12457,20200404,1,SO55656,1,21.98,0,8.2205,21.98,13.7595,1.7584
480,12457,20200404,1,SO55656,1,2.29,0,0.8565,2.29,1.4335,0.1832
485,16948,20200404,6,SO55657,1,21.98,0,8.2205,21.98,13.7595,1.7584
222,16948,20200404,6,SO55657,1,34.99,0,13.0863,34.99,21.9037,2.7992
485,12796,20200404,1,SO55658,1,21.98,0,8.2205,21.98,13.7595,1.7584
237,12796,20200404,1,SO55658,1,49.99,0,38.4923,49.99,11.4977,3.9992
374,16372,20200404,4,SO55659,1,2443.35,0,1554.9479,2443.35,888.4021,195.468
529,16372,20200404,4,SO55659,1,3.99,0,1.4923,3.99,2.4977,0.3192
540,16372,20200404,4,SO55659,1,32.60,0,12.1924,32.60,20.4076,2.608
480,16372,20200404,4,SO55659,1,2.29,0,0.8565,2.29,1.4335,0.1832
588,12764,20200404,1,SO55660,1,769.49,0,419.7784,769.49,349.7116,61.5592
363,12980,20200404,1,SO55661,1,2294.99,0,1251.9813,2294.99,1043.0087,183.5992
485,12980,20200404,1,SO55661,1,21.98,0,8.2205,21.98,13.7595,1.7584
491,12980,20200404,1,SO55661,1,53.99,0,41.5723,53.99,12.4177,4.3192
353,12926,20200404,4,SO55662,1,2319.99,0,1265.6195,2319.99,1054.3705,185.5992
485,12926,20200404,4,SO55662,1,21.98,0,8.2205,21.98,13.7595,1.7584
478,12926,20200404,4,SO55662,1,9.99,0,3.7363,9.99,6.2537,0.7992
579,12289,20200404,10,SO55663,1,1214.85,0,755.1508,1214.85,459.6992,97.188
477,12289,20200404,10,SO55663,1,4.99,0,1.8663,4.99,3.1237,0.3992
479,12289,20200404,10,SO55663,1,8.99,0,3.3623,8.99,5.6277,0.7192
484,12289,20200404,10,SO55663,1,7.95,0,2.9733,7.95,4.9767,0.636
589,14303,20200404,9,SO55664,1,769.49,0,419.7784,769.49,349.7116,61.5592
485,14303,20200404,9,SO55664,1,21.98,0,8.2205,21.98,13.7595,1.7584
491,14303,20200404,9,SO55664,1,53.99,0,41.5723,53.99,12.4177,4.3192
605,28215,20200404,9,SO55665,1,539.99,0,343.6496,539.99,196.3404,43.1992
538,28215,20200404,9,SO55665,1,21.49,0,8.0373,21.49,13.4527,1.7192
529,28215,20200404,9,SO55665,1,3.99,0,1.4923,3.99,2.4977,0.3192
465,28215,20200404,9,SO55665,1,24.49,0,9.1593,24.49,15.3307,1.9592
359,12353,20200404,9,SO55666,1,2294.99,0,1251.9813,2294.99,1043.0087,183.5992
478,12353,20200404,9,SO55666,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,12353,20200404,9,SO55666,1,4.99,0,1.8663,4.99,3.1237,0.3992
361,12680,20200404,9,SO55667,1,2294.99,0,1251.9813,2294.99,1043.0087,183.5992
537,12680,20200404,9,SO55667,1,35.00,0,13.09,35.00,21.91,2.80
528,12680,20200404,9,SO55667,1,4.99,0,1.8663,4.99,3.1237,0.3992
222,12680,20200404,9,SO55667,1,34.99,0,13.0863,34.99,21.9037,2.7992
361,12347,20200404,9,SO55668,1,2294.99,0,1251.9813,2294.99,1043.0087,183.5992
485,12347,20200404,9,SO55668,1,21.98,0,8.2205,21.98,13.7595,1.7584
488,12347,20200404,9,SO55668,1,53.99,0,41.5723,53.99,12.4177,4.3192
355,12010,20200404,9,SO55669,1,2319.99,0,1265.6195,2319.99,1054.3705,185.5992
478,12010,20200404,9,SO55669,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,12010,20200404,9,SO55669,1,4.99,0,1.8663,4.99,3.1237,0.3992
234,12010,20200404,9,SO55669,1,49.99,0,38.4923,49.99,11.4977,3.9992
359,11988,20200404,9,SO55670,1,2294.99,0,1251.9813,2294.99,1043.0087,183.5992
478,11988,20200404,9,SO55670,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,11988,20200404,9,SO55670,1,4.99,0,1.8663,4.99,3.1237,0.3992
578,25368,20200404,1,SO55671,1,1214.85,0,755.1508,1214.85,459.6992,97.188
530,25368,20200404,1,SO55671,1,4.99,0,1.8663,4.99,3.1237,0.3992
541,25368,20200404,1,SO55671,1,28.99,0,10.8423,28.99,18.1477,2.3192
214,25368,20200404,1,SO55671,1,34.99,0,13.0863,34.99,21.9037,2.7992
563,22343,20200404,1,SO55672,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
479,22343,20200404,1,SO55672,1,8.99,0,3.3623,8.99,5.6277,0.7192
477,22343,20200404,1,SO55672,1,4.99,0,1.8663,4.99,3.1237,0.3992
465,22343,20200404,1,SO55672,1,24.49,0,9.1593,24.49,15.3307,1.9592
562,25025,20200404,4,SO55673,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
214,25025,20200404,4,SO55673,1,34.99,0,13.0863,34.99,21.9037,2.7992
237,25025,20200404,4,SO55673,1,49.99,0,38.4923,49.99,11.4977,3.9992
573,24988,20200404,4,SO55674,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
214,24988,20200404,4,SO55674,1,34.99,0,13.0863,34.99,21.9037,2.7992
605,22758,20200404,1,SO55675,1,539.99,0,343.6496,539.99,196.3404,43.1992
477,22758,20200404,1,SO55675,1,4.99,0,1.8663,4.99,3.1237,0.3992
479,22758,20200404,1,SO55675,1,8.99,0,3.3623,8.99,5.6277,0.7192
225,22758,20200404,1,SO55675,1,8.99,0,6.9223,8.99,2.0677,0.7192
386,18603,20200404,6,SO55676,1,1120.49,0,713.0798,1120.49,407.4102,89.6392
217,18603,20200404,6,SO55676,1,34.99,0,13.0863,34.99,21.9037,2.7992
234,18603,20200404,6,SO55676,1,49.99,0,38.4923,49.99,11.4977,3.9992
386,19865,20200404,1,SO55677,1,1120.49,0,713.0798,1120.49,407.4102,89.6392
217,19865,20200404,1,SO55677,1,34.99,0,13.0863,34.99,21.9037,2.7992
382,19981,20200404,4,SO55678,1,1120.49,0,713.0798,1120.49,407.4102,89.6392
222,19981,20200404,4,SO55678,1,34.99,0,13.0863,34.99,21.9037,2.7992
388,19998,20200404,4,SO55679,1,1120.49,0,713.0798,1120.49,407.4102,89.6392
217,19998,20200404,4,SO55679,1,34.99,0,13.0863,34.99,21.9037,2.7992
573,28723,20200404,10,SO55680,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
217,28723,20200404,10,SO55680,1,34.99,0,13.0863,34.99,21.9037,2.7992
574,12308,20200404,7,SO55681,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
479,12308,20200404,7,SO55681,1,8.99,0,3.3623,8.99,5.6277,0.7192
477,12308,20200404,7,SO55681,1,4.99,0,1.8663,4.99,3.1237,0.3992
463,12308,20200404,7,SO55681,1,24.49,0,9.1593,24.49,15.3307,1.9592
353,11614,20200405,8,SO55682,1,2319.99,0,1265.6195,2319.99,1054.3705,185.5992
478,11614,20200405,8,SO55682,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,11614,20200405,8,SO55682,1,4.99,0,1.8663,4.99,3.1237,0.3992
490,11614,20200405,8,SO55682,1,53.99,0,41.5723,53.99,12.4177,4.3192
485,17727,20200405,9,SO55683,1,21.98,0,8.2205,21.98,13.7595,1.7584
528,25136,20200405,9,SO55684,1,4.99,0,1.8663,4.99,3.1237,0.3992
217,25136,20200405,9,SO55684,1,34.99,0,13.0863,34.99,21.9037,2.7992
528,12993,20200405,9,SO55685,1,4.99,0,1.8663,4.99,3.1237,0.3992
214,12993,20200405,9,SO55685,1,34.99,0,13.0863,34.99,21.9037,2.7992
489,17253,20200405,9,SO55686,1,53.99,0,41.5723,53.99,12.4177,4.3192
582,17633,20200405,7,SO55687,1,1700.99,0,1082.51,1700.99,618.48,136.0792
539,17633,20200405,7,SO55687,1,24.99,0,9.3463,24.99,15.6437,1.9992
529,17633,20200405,7,SO55687,1,3.99,0,1.4923,3.99,2.4977,0.3192
480,17633,20200405,7,SO55687,1,2.29,0,0.8565,2.29,1.4335,0.1832
489,28344,20200405,4,SO55688,1,53.99,0,41.5723,53.99,12.4177,4.3192
480,11532,20200405,1,SO55689,1,2.29,0,0.8565,2.29,1.4335,0.1832
491,11649,20200405,4,SO55690,1,53.99,0,41.5723,53.99,12.4177,4.3192
237,11176,20200405,6,SO55691,1,49.99,0,38.4923,49.99,11.4977,3.9992
539,28809,20200405,1,SO55692,1,24.99,0,9.3463,24.99,15.6437,1.9992
529,29049,20200405,1,SO55693,1,3.99,0,1.4923,3.99,2.4977,0.3192
214,29049,20200405,1,SO55693,1,34.99,0,13.0863,34.99,21.9037,2.7992
234,29049,20200405,1,SO55693,1,49.99,0,38.4923,49.99,11.4977,3.9992
463,29049,20200405,1,SO55693,1,24.49,0,9.1593,24.49,15.3307,1.9592
538,11677,20200405,6,SO55694,1,21.49,0,8.0373,21.49,13.4527,1.7192
535,11276,20200405,6,SO55695,1,24.99,0,9.3463,24.99,15.6437,1.9992
528,11276,20200405,6,SO55695,1,4.99,0,1.8663,4.99,3.1237,0.3992
535,25351,20200405,1,SO55696,1,24.99,0,9.3463,24.99,15.6437,1.9992
463,25351,20200405,1,SO55696,1,24.49,0,9.1593,24.49,15.3307,1.9592
530,11501,20200405,6,SO55697,1,4.99,0,1.8663,4.99,3.1237,0.3992
536,23732,20200405,1,SO55698,1,29.99,0,11.2163,29.99,18.7737,2.3992
528,23732,20200405,1,SO55698,1,4.99,0,1.8663,4.99,3.1237,0.3992
478,23732,20200405,1,SO55698,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,23732,20200405,1,SO55698,1,4.99,0,1.8663,4.99,3.1237,0.3992
463,23732,20200405,1,SO55698,1,24.49,0,9.1593,24.49,15.3307,1.9592
528,18322,20200405,6,SO55699,1,4.99,0,1.8663,4.99,3.1237,0.3992
536,18322,20200405,6,SO55699,1,29.99,0,11.2163,29.99,18.7737,2.3992
485,18322,20200405,6,SO55699,1,21.98,0,8.2205,21.98,13.7595,1.7584
478,18322,20200405,6,SO55699,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,18322,20200405,6,SO55699,1,4.99,0,1.8663,4.99,3.1237,0.3992
463,18322,20200405,6,SO55699,1,24.49,0,9.1593,24.49,15.3307,1.9592
540,14626,20200405,6,SO55700,1,32.60,0,12.1924,32.60,20.4076,2.608
536,22081,20200405,1,SO55701,1,29.99,0,11.2163,29.99,18.7737,2.3992
536,22244,20200405,1,SO55702,1,29.99,0,11.2163,29.99,18.7737,2.3992
478,14353,20200405,6,SO55703,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,14353,20200405,6,SO55703,1,4.99,0,1.8663,4.99,3.1237,0.3992
477,27100,20200405,6,SO55704,1,4.99,0,1.8663,4.99,3.1237,0.3992
480,27100,20200405,6,SO55704,1,2.29,0,0.8565,2.29,1.4335,0.1832
477,17122,20200405,4,SO55705,1,4.99,0,1.8663,4.99,3.1237,0.3992
489,17122,20200405,4,SO55705,1,53.99,0,41.5723,53.99,12.4177,4.3192
528,21815,20200405,6,SO55706,1,4.99,0,1.8663,4.99,3.1237,0.3992
222,21815,20200405,6,SO55706,1,34.99,0,13.0863,34.99,21.9037,2.7992
465,21815,20200405,6,SO55706,1,24.49,0,9.1593,24.49,15.3307,1.9592
528,15894,20200405,1,SO55707,1,4.99,0,1.8663,4.99,3.1237,0.3992
217,15894,20200405,1,SO55707,1,34.99,0,13.0863,34.99,21.9037,2.7992
237,15894,20200405,1,SO55707,1,49.99,0,38.4923,49.99,11.4977,3.9992
477,29266,20200405,6,SO55708,1,4.99,0,1.8663,4.99,3.1237,0.3992
217,29266,20200405,6,SO55708,1,34.99,0,13.0863,34.99,21.9037,2.7992
528,14511,20200405,1,SO55709,1,4.99,0,1.8663,4.99,3.1237,0.3992
214,14511,20200405,1,SO55709,1,34.99,0,13.0863,34.99,21.9037,2.7992
231,14511,20200405,1,SO55709,1,49.99,0,38.4923,49.99,11.4977,3.9992
528,17556,20200405,1,SO55710,1,4.99,0,1.8663,4.99,3.1237,0.3992
485,19047,20200405,10,SO55711,1,21.98,0,8.2205,21.98,13.7595,1.7584
478,19047,20200405,10,SO55711,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,19047,20200405,10,SO55711,1,4.99,0,1.8663,4.99,3.1237,0.3992
214,19047,20200405,10,SO55711,1,34.99,0,13.0863,34.99,21.9037,2.7992
536,21068,20200405,10,SO55712,1,29.99,0,11.2163,29.99,18.7737,2.3992
528,21068,20200405,10,SO55712,1,4.99,0,1.8663,4.99,3.1237,0.3992
485,21068,20200405,10,SO55712,1,21.98,0,8.2205,21.98,13.7595,1.7584
467,21068,20200405,10,SO55712,1,24.49,0,9.1593,24.49,15.3307,1.9592
529,13694,20200405,10,SO55713,1,3.99,0,1.4923,3.99,2.4977,0.3192
540,13694,20200405,10,SO55713,1,32.60,0,12.1924,32.60,20.4076,2.608
217,13694,20200405,10,SO55713,1,34.99,0,13.0863,34.99,21.9037,2.7992
538,21088,20200405,7,SO55714,1,21.49,0,8.0373,21.49,13.4527,1.7192
225,21088,20200405,7,SO55714,1,8.99,0,6.9223,8.99,2.0677,0.7192
530,25507,20200405,7,SO55715,1,4.99,0,1.8663,4.99,3.1237,0.3992
528,11936,20200405,1,SO55716,1,4.99,0,1.8663,4.99,3.1237,0.3992
537,11936,20200405,1,SO55716,1,35.00,0,13.09,35.00,21.91,2.80
480,11936,20200405,1,SO55716,1,2.29,0,0.8565,2.29,1.4335,0.1832
537,12410,20200405,4,SO55717,1,35.00,0,13.09,35.00,21.91,2.80
528,12410,20200405,4,SO55717,1,4.99,0,1.8663,4.99,3.1237,0.3992
485,18391,20200405,6,SO55718,1,21.98,0,8.2205,21.98,13.7595,1.7584
478,12865,20200405,10,SO55719,1,9.99,0,3.7363,9.99,6.2537,0.7992
477,12865,20200405,10,SO55719,1,4.99,0,1.8663,4.99,3.1237,0.3992
490,12865,20200405,10,SO55719,1,53.99,0,41.5723,53.99,12.4177,4.3192
225,12865,20200405,10,SO55719,1,8.99,0,6.9223,8.99,2.0677,0.7192
587,14024,20200405,4,SO55720,1,769.49,0,419.7784,769.49,349.7116,61.5592
475,14024,20200405,4,SO55720,1,69.99,0,26.1763,69.99,43.8137,5.5992
491,14024,20200405,4,SO55720,1,53.99,0,41.5723,53.99,12.4177,4.3192
225,14024,20200405,4,SO55720,1,8.99,0,6.9223,8.99,2.0677,0.7192
353,13202,20200405,4,SO55721,1,2319.99,0,1265.6195,2319.99,1054.3705,185.5992
485,13202,20200405,4,SO55721,1,21.98,0,8.2205,21.98,13.7595,1.7584
214,13202,20200405,4,SO55721,1,34.99,0,13.0863,34.99,21.9037,2.7992
363,13032,20200405,4,SO55722,1,2294.99,0,1251.9813,2294.99,1043.0087,183.5992
480,13032,20200405,4,SO55722,1,2.29,0,0.8565,2.29,1.4335,0.1832
579,29433,20200405,10,SO55723,1,1214.85,0,755.1508,1214.85,459.6992,97.188
237,29433,20200405,10,SO55723,1,49.99,0,38.4923,49.99,11.4977,3.9992
463,29433,20200405,10,SO55723,1,24.49,0,9.1593,24.49,15.3307,1.9592
566,14712,20200405,10,SO55724,1,742.35,0,461.4448,742.35,280.9052,59.388
586,11247,20200405,10,SO55725,1,742.35,0,461.4448,742.35,280.9052,59.388
222,11247,20200405,10,SO55725,1,34.99,0,13.0863,34.99,21.9037,2.7992
234,11247,20200405,10,SO55725,1,49.99,0,38.4923,49.99,11.4977,3.9992
605,20985,20200405,9,SO55726,1,539.99,0,343.6496,539.99,196.3404,43.1992
604,20992,20200405,9,SO55727,1,539.99,0,343.6496,539.99,196.3404,43.1992
538,20992,20200405,9,SO55727,1,21.49,0,8.0373,21.49,13.4527,1.7192
562,24804,20200405,4,SO55728,1,2384.07,0,1481.9379,2384.07,902.1321,190.7256
606,21354,20200405,6,SO55729,1,539.99,0,343.6496,539.99,196.3404,43.1992
222,21354,20200405,6,SO55729,1,34.99,0,13.0863,34.99,21.9037,2.7992
605,22046,20200405,1,SO55730,1,539.99,0,343.6496,539.99,196.3404,43.1992
538,22046,20200405,1,SO55730,1,21.49,0,8.0373,21.49,13.4527,1.7192
480,22046,20200405,1,SO55730,1,2.29,0,0.8565,2.29,1.4335,0.1832
604,16504,20200405,4,SO55731,1,539.99,0,343.6496,539.99,196.3404,43.1992
479,16504,20200405,4,SO55731,1,8.99,0,3.3623,8.99,5.6277,0.7192
477,16504,20200405,4,SO55731,1,4.99,0,1.8663,4.99,3.1237,0.3992
